From Date,To Date,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone
13-06-2020 00:00,14-06-2020 00:00,26.87,45.6,16.02,2.87,17,0.54,61.35333333
14-06-2020 00:00,15-06-2020 00:00,14.85,24.55,11.05,1.97,15.69,0.4333333333,38.58333333
15-06-2020 00:00,16-06-2020 00:00,13.36,30.33,11.71,2.83,14.31,0.3366666667,65.87333333
16-06-2020 00:00,17-06-2020 00:00,10.07,27.14,17.31,2.63,14.03,0.3966666667,68.71333333
17-06-2020 00:00,18-06-2020 00:00,15.71,36.21,14.09,2.8,17.09,0.38,61.18
18-06-2020 00:00,19-06-2020 00:00,12.61,33.42,11.9,2.54,17.07,0.3833333333,66.59
19-06-2020 00:00,20-06-2020 00:00,15.85,35.67,11.41,3.08,15.84,0.38,90.94
20-06-2020 00:00,21-06-2020 00:00,16.32,39.78,7.42,2.51,12.9,0.4066666667,51.84333333
21-06-2020 00:00,22-06-2020 00:00,20.69,51.55,6.09,2.78,14.58,0.41,17.47333333
22-06-2020 00:00,23-06-2020 00:00,24.11,54.85,15.6,2.73,13.18,0,1.796666667
23-06-2020 00:00,24-06-2020 00:00,22.53,41.76,15.48,2.73,14.39,0.31,1.596666667
24-06-2020 00:00,25-06-2020 00:00,21.79,47.77,12.04,2.21,14.23,0.3833333333,3.706666667
25-06-2020 00:00,26-06-2020 00:00,18.19,42.22,13.17,2.39,12.3,0.4433333333,3.276666667
26-06-2020 00:00,27-06-2020 00:00,10.85,30.73,11.99,3.09,12.19,0.4066666667,0
27-06-2020 00:00,28-06-2020 00:00,11.96,27.99,10.07,3.43,10.14,0.4833333333,0
28-06-2020 00:00,29-06-2020 00:00,8.09,24.75,7.89,3.07,9.92,0.2866666667,0
29-06-2020 00:00,30-06-2020 00:00,12.27,31.38,12.65,3.26,9.34,0.25,0
30-06-2020 00:00,01-07-2020 00:00,16.84,37.61,14.93,3.03,9.49,0.4433333333,0
01-07-2020 00:00,02-07-2020 00:00,20.82,37.98,17.11,3.06,7.86,0.78,0
02-07-2020 00:00,03-07-2020 00:00,16.4,33.96,9.75,3.03,8.92,0.5066666667,0
03-07-2020 00:00,04-07-2020 00:00,16.19,34.89,9.85,3.87,11.05,0.4333333333,0
04-07-2020 00:00,05-07-2020 00:00,18.55,36.13,7.8,3,9.64,0.1566666667,0
05-07-2020 00:00,06-07-2020 00:00,8.33,17.59,5.99,3.04,11.06,0.1966666667,0
06-07-2020 00:00,07-07-2020 00:00,14.3,29.22,11.15,3.21,10.23,0.1866666667,0
07-07-2020 00:00,08-07-2020 00:00,18.21,41.8,14.8,3.23,9.79,0.21,0
08-07-2020 00:00,09-07-2020 00:00,10.03,25.77,16.09,2.99,9.82,0.2333333333,0
09-07-2020 00:00,10-07-2020 00:00,7.98,26.28,11.74,2.8,8.47,0.2533333333,0
10-07-2020 00:00,11-07-2020 00:00,16.5,37.54,11,3.53,8.6,0.2133333333,0
11-07-2020 00:00,12-07-2020 00:00,18.95,43.49,11.99,3.47,10.8,0.2333333333,0
12-07-2020 00:00,13-07-2020 00:00,19.66,49.04,11.02,2.66,8.9,0.2,0
13-07-2020 00:00,14-07-2020 00:00,11.9,23.87,7.76,3.01,6.79,0.2,0
14-07-2020 00:00,15-07-2020 00:00,18.28,33.98,9.47,3.32,13.5,0.25,0
15-07-2020 00:00,16-07-2020 00:00,8.08,18.45,10.73,2.75,12.69,0.2133333333,0
16-07-2020 00:00,17-07-2020 00:00,17.92,35.13,12.68,3.32,15.87,0.2233333333,0
17-07-2020 00:00,18-07-2020 00:00,11.66,29.39,10.94,3.29,12.76,0.1966666667,0
18-07-2020 00:00,19-07-2020 00:00,15.73,32.48,10.42,3.61,9.79,0.23,0
19-07-2020 00:00,20-07-2020 00:00,15.36,36.77,7.72,3.02,27.7,0.2533333333,0
20-07-2020 00:00,21-07-2020 00:00,30.39,50.85,39.4,2.88,94.12,0.2066666667,0
21-07-2020 00:00,22-07-2020 00:00,16.15,36.67,23.09,3.54,43.03,0.21,0
22-07-2020 00:00,23-07-2020 00:00,18.02,37.27,15.74,3.77,19.62,0.2433333333,0
23-07-2020 00:00,24-07-2020 00:00,11.23,22.36,20.29,3.3,26.07,0.24,0
24-07-2020 00:00,25-07-2020 00:00,14.15,33.38,51.35,3.14,29.87,0.3033333333,0
25-07-2020 00:00,26-07-2020 00:00,13.39,24.04,34.66,3.53,29.35,0.24,0
26-07-2020 00:00,27-07-2020 00:00,9.64,18.09,25.08,3.31,26.8,0.2366666667,45.58666667
27-07-2020 00:00,28-07-2020 00:00,11.26,28.73,22.37,3.42,22.38,0.13,46.84
28-07-2020 00:00,29-07-2020 00:00,14,28.53,16.98,3.45,25.37,0.09,23.44333333
29-07-2020 00:00,30-07-2020 00:00,15.93,29.43,18.48,5.85,29.76,0.2733333333,70.28666667
30-07-2020 00:00,31-07-2020 00:00,30.72,51.51,29.71,4.58,36.33,0.25,70.54666667
31-07-2020 00:00,01-08-2020 00:00,31.85,51.84,45.71,3.03,36.78,0.2366666667,70.41
01-08-2020 00:00,02-08-2020 00:00,20.48,40.18,37.5,3.4,34.56,0.2633333333,70.40333333
02-08-2020 00:00,03-08-2020 00:00,22.41,38.85,32.17,3.78,35.85,0.2033333333,70.39666667
03-08-2020 00:00,04-08-2020 00:00,9.31,24.78,31.01,4.06,40.41,0.2066666667,70.39666667
04-08-2020 00:00,05-08-2020 00:00,12.48,27.52,18.49,3.78,34.55,0.23,70.40666667
05-08-2020 00:00,06-08-2020 00:00,17.52,34.05,16.22,3.34,40.13,0.2133333333,70.45666667
06-08-2020 00:00,07-08-2020 00:00,10.58,23.82,17.52,3.72,39.17,0.2566666667,70.54
07-08-2020 00:00,08-08-2020 00:00,19.83,42.09,16.91,3.76,32.65,0.2533333333,70.41
08-08-2020 00:00,09-08-2020 00:00,16.9,32.32,13.39,3.8,37.35,0.24,70.38666667
09-08-2020 00:00,10-08-2020 00:00,13.62,28.88,13.07,3.63,38.25,0.2433333333,70.40666667
10-08-2020 00:00,11-08-2020 00:00,14.02,29.58,12.91,4.14,40.03,0.23,70.52333333
11-08-2020 00:00,12-08-2020 00:00,16.41,36.79,13.54,3.99,38.15,0.2233333333,70.48666667
12-08-2020 00:00,13-08-2020 00:00,7.41,21.88,10.35,3.45,34.47,0.2666666667,70.52
13-08-2020 00:00,14-08-2020 00:00,9.17,19.48,11.26,3.83,40.74,0.2466666667,70.55333333
14-08-2020 00:00,15-08-2020 00:00,5.76,14.95,14.01,3.77,44.87,0.25,70.47666667
15-08-2020 00:00,16-08-2020 00:00,9.49,22.27,8.57,3.59,30.36,0.3366666667,70.47666667
16-08-2020 00:00,17-08-2020 00:00,13.7,24.62,10.42,3.38,36.81,0.2066666667,70.36
17-08-2020 00:00,18-08-2020 00:00,10.23,25.98,11.33,3.43,34.52,0.2133333333,70.39333333
18-08-2020 00:00,19-08-2020 00:00,8.16,29.36,10.93,3.1,36,0.2433333333,70.50333333
19-08-2020 00:00,20-08-2020 00:00,8.24,26.36,8.81,2.6,33.32,0.2233333333,70.38666667
20-08-2020 00:00,21-08-2020 00:00,8.28,15.86,8.24,3.76,35.5,0.22,70.48
21-08-2020 00:00,22-08-2020 00:00,,,,,,0.22,70.45333333
22-08-2020 00:00,23-08-2020 00:00,10.81,24.42,7.4,2.77,7.73,0.2366666667,70.47
23-08-2020 00:00,24-08-2020 00:00,8.49,26.97,,2.78,,0.14,46.93666667
24-08-2020 00:00,25-08-2020 00:00,17.2,37.15,10.55,3.08,30.88,0.2033333333,70.48
25-08-2020 00:00,26-08-2020 00:00,10.85,30.27,8.28,3.33,37.77,0.23,70.47666667
26-08-2020 00:00,27-08-2020 00:00,10.11,30.45,5.67,2.75,35.84,0.2366666667,70.42333333
27-08-2020 00:00,28-08-2020 00:00,10.08,30.1,6.2,2.84,33.9,0.1766666667,70.40666667
28-08-2020 00:00,29-08-2020 00:00,9.53,17.86,6.86,2.85,38.46,0.1233333333,46.98666667
29-08-2020 00:00,30-08-2020 00:00,7.89,19.15,7.15,2.62,43.06,0,0
30-08-2020 00:00,31-08-2020 00:00,9.21,20.09,7.31,2.97,40.85,0.15,46.89333333
31-08-2020 00:00,01-09-2020 00:00,14.62,37.27,10.03,3.29,35,0.2133333333,70.57333333
01-09-2020 00:00,02-09-2020 00:00,14.23,38.4,9.58,2.56,38.29,0.2433333333,70.39
02-09-2020 00:00,03-09-2020 00:00,17.08,45.46,10.76,2.61,31.43,0.2166666667,70.44
03-09-2020 00:00,04-09-2020 00:00,23.28,58.04,13.53,3.01,30.17,0.2166666667,70.52333333
04-09-2020 00:00,05-09-2020 00:00,36.82,76.41,18.93,1.85,30.94,0.2266666667,70.42
05-09-2020 00:00,06-09-2020 00:00,32.93,63.91,12.71,2.91,37.85,0.2166666667,70.49666667
06-09-2020 00:00,07-09-2020 00:00,19.27,41.54,10.06,2.82,37.3,0.2166666667,70.49
07-09-2020 00:00,08-09-2020 00:00,15.09,43.94,12.23,2.77,38.82,0.2266666667,70.52666667
08-09-2020 00:00,09-09-2020 00:00,16.57,37.64,11.62,3.16,36.6,0.29,70.51333333
09-09-2020 00:00,10-09-2020 00:00,22.3,49.47,12.6,2.88,34.63,0.2133333333,70.49333333
10-09-2020 00:00,11-09-2020 00:00,19.76,40.16,12.77,2.57,37.38,0.2233333333,70.40333333
11-09-2020 00:00,12-09-2020 00:00,24.81,45.55,9.33,2.44,36.86,0.2533333333,70.51
12-09-2020 00:00,13-09-2020 00:00,23.85,57.09,11.74,3.35,31.31,0.1866666667,47.02666667
13-09-2020 00:00,14-09-2020 00:00,28.87,55.9,19.49,,79.4,0.2533333333,70.45
14-09-2020 00:00,15-09-2020 00:00,18.29,40.08,35.03,3.42,62.63,0.23,70.45333333
15-09-2020 00:00,16-09-2020 00:00,21.81,44.98,19.08,2.79,58.28,0.33,70.51
16-09-2020 00:00,17-09-2020 00:00,17.77,41.31,16.06,3.13,53.65,0.2533333333,70.46
17-09-2020 00:00,18-09-2020 00:00,23.73,51.27,15.89,3.23,47.62,0.2566666667,70.49
18-09-2020 00:00,19-09-2020 00:00,24.39,51.61,12.09,3.1,41.26,0.2466666667,70.47666667
19-09-2020 00:00,20-09-2020 00:00,17.82,35.43,20.76,3.12,79.28,0.26,70.43333333
20-09-2020 00:00,21-09-2020 00:00,20.5,40.85,20.43,2.71,75.7,0.9766666667,70.48
21-09-2020 00:00,22-09-2020 00:00,29.2,57,21.24,2.99,74.38,1.436666667,70.52
22-09-2020 00:00,23-09-2020 00:00,20.28,39.12,19.44,3.35,69.68,0.9833333333,70.46666667
23-09-2020 00:00,24-09-2020 00:00,12.02,29.38,16.39,3.23,68.74,0.8633333333,70.41666667
24-09-2020 00:00,25-09-2020 00:00,13.4,37.3,19.24,2.76,73.17,1.056666667,70.41
25-09-2020 00:00,26-09-2020 00:00,27.29,51.02,27.21,0.58,97.16,1.19,70.42666667
26-09-2020 00:00,27-09-2020 00:00,29.19,59.6,25.85,0.32,95.14,1.19,70.42
27-09-2020 00:00,28-09-2020 00:00,21.58,43.36,19.85,0.33,83.24,0.9766666667,70.43333333
28-09-2020 00:00,29-09-2020 00:00,28.27,54.89,32.6,6.84,82.7,0.8466666667,70.42333333
29-09-2020 00:00,30-09-2020 00:00,22.67,47.1,24.51,1.48,82.72,0.9133333333,70.52333333
30-09-2020 00:00,01-10-2020 00:00,30.46,56.64,27.92,7.17,82.72,0.8733333333,70.53333333
01-10-2020 00:00,02-10-2020 00:00,35.32,80.06,35.32,0.71,82.27,0.73,70.48
02-10-2020 00:00,03-10-2020 00:00,28.92,70.37,26.27,0.17,68.81,1.283333333,70.48
03-10-2020 00:00,04-10-2020 00:00,34.27,75.34,28.53,3.38,69.94,1.466666667,70.51333333
04-10-2020 00:00,05-10-2020 00:00,32.05,76.76,21.89,0.44,67.73,1.2,70.59333333
05-10-2020 00:00,06-10-2020 00:00,30.96,71.87,31.39,4.26,72.23,1.02,70.56333333
06-10-2020 00:00,07-10-2020 00:00,36.28,78.31,36.1,4.28,83.51,1.03,70.56333333
07-10-2020 00:00,08-10-2020 00:00,37.69,65.44,23.81,2.4,73.82,0.9833333333,70.49666667
08-10-2020 00:00,09-10-2020 00:00,34.59,59.56,24.31,0.62,81.38,0.7366666667,70.47
09-10-2020 00:00,10-10-2020 00:00,34.41,58.26,28.65,1.15,79.82,0.6366666667,46.87
10-10-2020 00:00,11-10-2020 00:00,29.13,58.68,20.98,1.2,80.4,0.7833333333,70.55333333
11-10-2020 00:00,12-10-2020 00:00,34.38,62.84,22.98,1.14,79.05,0.6033333333,70.53
12-10-2020 00:00,13-10-2020 00:00,35.16,63.93,27.35,1.13,74.21,0.3766666667,70.36666667
13-10-2020 00:00,14-10-2020 00:00,20.18,42.57,18.12,1.11,66.18,0.5366666667,70.40666667
14-10-2020 00:00,15-10-2020 00:00,17.57,42.4,14.73,0.97,59.56,0.79,70.50333333
15-10-2020 00:00,16-10-2020 00:00,20.76,42.49,25.01,0.72,65.58,0.7533333333,70.47666667
16-10-2020 00:00,17-10-2020 00:00,24.35,45.98,25.25,1.37,72.61,1.236666667,70.42666667
17-10-2020 00:00,18-10-2020 00:00,29.75,53.06,30.8,1.83,87.73,1.44,70.34333333
18-10-2020 00:00,19-10-2020 00:00,29.66,55.26,57.98,7.36,261.82,1.106666667,70.35
19-10-2020 00:00,20-10-2020 00:00,35.51,62.95,65.2,8.59,260.67,1.22,70.47666667
20-10-2020 00:00,21-10-2020 00:00,39.79,77.73,60.13,7.77,238.21,1.193333333,70.49666667
21-10-2020 00:00,22-10-2020 00:00,49.94,91.48,55.99,6.05,155.63,1.06,70.39333333
22-10-2020 00:00,23-10-2020 00:00,46.32,83.16,29.76,1.67,53.06,0.94,70.37666667
23-10-2020 00:00,24-10-2020 00:00,44.43,90.03,27.53,2.62,50.73,1.26,70.45666667
24-10-2020 00:00,25-10-2020 00:00,46.41,84.97,40.4,3.39,56.13,1.536666667,70.39666667
25-10-2020 00:00,26-10-2020 00:00,51.35,93.5,29.91,1.57,62.68,1.286666667,70.46666667
26-10-2020 00:00,27-10-2020 00:00,,,40.97,3.84,56.01,1.023333333,70.39333333
27-10-2020 00:00,28-10-2020 00:00,48.01,80.28,36.1,1.93,61.82,0.57,70.44666667
28-10-2020 00:00,29-10-2020 00:00,36.63,70.89,38.08,2.52,52.34,1.026666667,70.49333333
29-10-2020 00:00,30-10-2020 00:00,43.37,80.74,29.07,8.51,68.52,0.8866666667,70.33
30-10-2020 00:00,31-10-2020 00:00,53.19,89.46,64.92,9.51,85.68,0.8733333333,70.33
31-10-2020 00:00,01-11-2020 00:00,57.16,93.14,35.19,8,79.58,1.01,70.45333333
01-11-2020 00:00,02-11-2020 00:00,54.81,,29.85,6.68,78.27,1.46,46.96666667
02-11-2020 00:00,03-11-2020 00:00,,,33.74,8.56,89.16,0.3233333333,0
03-11-2020 00:00,04-11-2020 00:00,,,30.6,2.68,88.87,0.6766666667,0
04-11-2020 00:00,05-11-2020 00:00,45.57,65.54,67.52,3.46,115.98,0.9,0
05-11-2020 00:00,06-11-2020 00:00,42.54,87.36,38.6,9.91,86.39,0.64,0
06-11-2020 00:00,07-11-2020 00:00,48.63,87.91,32.08,6.64,69.51,0.8566666667,0
07-11-2020 00:00,08-11-2020 00:00,49.46,86.27,33.13,5.57,68.59,0.6666666667,0
08-11-2020 00:00,09-11-2020 00:00,51.24,93.17,33.35,3.46,64.73,0.66,0
09-11-2020 00:00,10-11-2020 00:00,54.94,99.44,28.95,4.83,68.28,0.5866666667,0
10-11-2020 00:00,11-11-2020 00:00,54.46,99.29,33.33,9.82,71.53,0.7,0
11-11-2020 00:00,12-11-2020 00:00,47.85,78.87,34.96,8.26,69.86,0.1633333333,0
12-11-2020 00:00,13-11-2020 00:00,42.37,73.22,40.12,8.92,73.77,0.4133333333,0
13-11-2020 00:00,14-11-2020 00:00,37.68,61.07,38.77,4.77,93.04,0.6733333333,0
14-11-2020 00:00,15-11-2020 00:00,38.58,68.85,43.17,6.92,92.86,0.6566666667,0
15-11-2020 00:00,16-11-2020 00:00,41.4,73.23,41.6,6.49,93.89,0.65,0
16-11-2020 00:00,17-11-2020 00:00,41.49,75.49,42.38,5.06,100.75,0.58,0
17-11-2020 00:00,18-11-2020 00:00,48.75,80.28,43.54,6.29,109.86,0.7366666667,0
18-11-2020 00:00,19-11-2020 00:00,44.02,74.19,46.73,6.16,113.37,0.6833333333,0
19-11-2020 00:00,20-11-2020 00:00,33.67,66.26,44.58,4.39,97.25,0.54,0
20-11-2020 00:00,21-11-2020 00:00,36.43,59.16,37.76,2.83,38.28,0.8333333333,0
21-11-2020 00:00,22-11-2020 00:00,53.53,87.29,37.85,6.05,43.21,1.276666667,9.006666667
22-11-2020 00:00,23-11-2020 00:00,50.75,81.65,41.19,1.25,45.82,1.086666667,15.09333333
23-11-2020 00:00,24-11-2020 00:00,49.5,84.29,45.61,1.81,63.65,1,15.22
24-11-2020 00:00,25-11-2020 00:00,54.95,89.66,42.08,0.31,39.66,1.336666667,14.33666667
25-11-2020 00:00,26-11-2020 00:00,53.76,95.78,39.83,3.07,76.98,1.4,14.31666667
26-11-2020 00:00,27-11-2020 00:00,51.03,83.01,41.99,5.83,38.47,1.21,14.71333333
27-11-2020 00:00,28-11-2020 00:00,26.88,50.51,33.13,1.01,31.77,1.266666667,14.63333333
28-11-2020 00:00,29-11-2020 00:00,39.54,61.28,33.53,1.36,43.51,1.36,15.36666667
29-11-2020 00:00,30-11-2020 00:00,45.85,84.96,36.45,3.54,52.41,0.7866666667,14.72
30-11-2020 00:00,01-12-2020 00:00,48.43,86.02,45.07,4,62.21,0.6633333333,14.72666667
01-12-2020 00:00,02-12-2020 00:00,46.54,83.85,41.92,1.82,58,1.17,14.5
02-12-2020 00:00,03-12-2020 00:00,44.91,79.37,45.27,3.94,63.09,0.1333333333,5.713333333
03-12-2020 00:00,04-12-2020 00:00,39.48,73.43,37.21,1.53,60.94,0.84,10.49
04-12-2020 00:00,05-12-2020 00:00,35.91,66.77,35.82,0.52,54.15,0.3533333333,14.31666667
05-12-2020 00:00,06-12-2020 00:00,41.57,71.48,40.86,2.07,56.99,0.48,14.12
06-12-2020 00:00,07-12-2020 00:00,49.74,80.78,44.52,2.38,54.49,0.8766666667,15.12666667
07-12-2020 00:00,08-12-2020 00:00,58.71,95.56,42.84,2.74,66.08,1.023333333,14.01333333
08-12-2020 00:00,09-12-2020 00:00,51.64,93.24,41.6,2.1,59.76,1.1,14.33
09-12-2020 00:00,10-12-2020 00:00,49.27,83.82,42.58,3.36,69.38,1.183333333,14.38666667
10-12-2020 00:00,11-12-2020 00:00,48.69,87.03,49.66,1.69,65.85,1.223333333,14.71666667
11-12-2020 00:00,12-12-2020 00:00,52.99,87.79,50.09,0.74,77.55,1.196666667,14.65666667
12-12-2020 00:00,13-12-2020 00:00,53.45,81.97,40.92,1.48,37.26,1.076666667,14.08666667
13-12-2020 00:00,14-12-2020 00:00,45.29,72.6,27.75,0.51,25.15,0.97,14.61666667
14-12-2020 00:00,15-12-2020 00:00,44.62,72.42,41.37,0.62,42.25,0.9033333333,14.76333333
15-12-2020 00:00,16-12-2020 00:00,56.37,84.48,44.52,0.9,52.18,1.203333333,13.77666667
16-12-2020 00:00,17-12-2020 00:00,,,47.81,0.75,59.19,1.166666667,14.54666667
17-12-2020 00:00,18-12-2020 00:00,,,30.44,0.66,45.12,1.253333333,14.09333333
18-12-2020 00:00,19-12-2020 00:00,56.53,93.55,32.49,1.25,52.54,1.183333333,14.66333333
19-12-2020 00:00,20-12-2020 00:00,49.54,80.93,45.39,3.86,52.7,1.473333333,14.48666667
20-12-2020 00:00,21-12-2020 00:00,34,65.35,34.61,0.66,47.54,0.4366666667,14.63
21-12-2020 00:00,22-12-2020 00:00,34.33,64.19,31.89,0.47,54.84,0.4633333333,15.37666667
22-12-2020 00:00,23-12-2020 00:00,36.02,62.73,37.85,0.5,57.61,0.9933333333,14.75333333
23-12-2020 00:00,24-12-2020 00:00,42.14,74.36,40.16,1.56,63.69,1.4,15.01666667
24-12-2020 00:00,25-12-2020 00:00,51.55,81.66,43.85,1,70.16,1.3,14.09
25-12-2020 00:00,26-12-2020 00:00,52.59,86.1,34.54,1.39,60.89,1.18,14.40666667
26-12-2020 00:00,27-12-2020 00:00,54.8,96.44,47.5,2.03,69.59,0.96,14.67333333
27-12-2020 00:00,28-12-2020 00:00,51.64,95.32,39.53,0.58,61.47,0.7133333333,14.91
28-12-2020 00:00,29-12-2020 00:00,54.88,,53.68,0.82,70.38,0.77,14.17666667
29-12-2020 00:00,30-12-2020 00:00,58.17,,37.71,0.63,61.8,1.023333333,13.56
30-12-2020 00:00,31-12-2020 00:00,56.53,,40.69,0.35,61.73,0.3733333333,14.57333333
31-12-2020 00:00,01-01-2021 00:00,,,40.3,0.59,64.68,0.4033333333,14.16
01-01-2021 00:00,02-01-2021 00:00,,,43.12,0.77,61.89,0.37,14.58666667
02-01-2021 00:00,03-01-2021 00:00,,,43.25,0.69,62.8,0.42,14.08333333
03-01-2021 00:00,04-01-2021 00:00,,92.33,45.21,0.65,61.83,0.5966666667,15.02666667
04-01-2021 00:00,05-01-2021 00:00,,,52.75,0.49,64.65,0.5,15.02666667
05-01-2021 00:00,06-01-2021 00:00,,,48.33,1.23,54.28,0.5933333333,15.42
06-01-2021 00:00,07-01-2021 00:00,58.06,,46.54,0.66,43.57,0.81,15.06666667
07-01-2021 00:00,08-01-2021 00:00,53.43,,37.82,0.48,13.98,0.62,14.67333333
08-01-2021 00:00,09-01-2021 00:00,,,32.57,1.04,11.55,0.57,15.14666667
09-01-2021 00:00,10-01-2021 00:00,,,28.46,1.2,10.4,0.6433333333,15.03333333
10-01-2021 00:00,11-01-2021 00:00,,,33.32,0.75,12.11,0.63,13.51333333
11-01-2021 00:00,12-01-2021 00:00,52.9,98.88,33.05,1.1,12.99,0.4933333333,14.53333333
12-01-2021 00:00,13-01-2021 00:00,51.6,84.12,27.83,0.52,10.77,0.6166666667,14.98
13-01-2021 00:00,14-01-2021 00:00,37.23,67.18,29.79,3.12,11.26,0.4933333333,14.42
14-01-2021 00:00,15-01-2021 00:00,31.7,62.22,27.01,1.78,9.52,0.7533333333,15.44666667
15-01-2021 00:00,16-01-2021 00:00,32.97,62.25,33,1.92,12.89,0.5633333333,14.20666667
16-01-2021 00:00,17-01-2021 00:00,35.25,65.72,36.44,1.39,13.47,0.29,15.58333333
17-01-2021 00:00,18-01-2021 00:00,44.34,76.9,35.76,0.64,12.85,0.59,14.93666667
18-01-2021 00:00,19-01-2021 00:00,43.3,78.78,41.32,0.69,15.14,0.5766666667,14.17
19-01-2021 00:00,20-01-2021 00:00,47.94,76.8,42.23,0.55,15.47,0.3066666667,14.05666667
20-01-2021 00:00,21-01-2021 00:00,49.11,80,26.47,0.84,9.67,0.6866666667,15.47333333
21-01-2021 00:00,22-01-2021 00:00,37.86,70.29,29.08,0.87,12.1,0.53,14.96
22-01-2021 00:00,23-01-2021 00:00,33.69,62.45,34.74,1.09,13.26,0.6133333333,14.44
23-01-2021 00:00,24-01-2021 00:00,44.14,76.04,37.27,1.07,14.09,0.79,15.05333333
24-01-2021 00:00,25-01-2021 00:00,49.76,89.27,34.34,0.79,12.26,0.04333333333,14.33666667
25-01-2021 00:00,26-01-2021 00:00,44.45,80.8,28.04,2.28,11.04,0,14.17666667
26-01-2021 00:00,27-01-2021 00:00,50.09,81.11,21.54,0.6,8.12,0.5466666667,14.02
27-01-2021 00:00,28-01-2021 00:00,53.41,85.9,24.18,2.31,8.43,0.4866666667,14.70666667
28-01-2021 00:00,29-01-2021 00:00,52.12,80.3,29.99,0.47,10.32,0.41,14.33
29-01-2021 00:00,30-01-2021 00:00,55.94,85.65,16.98,0.52,6.71,0.7433333333,15.79666667
30-01-2021 00:00,31-01-2021 00:00,35.53,59.52,29.23,2.86,10.22,0.6266666667,15.74333333
31-01-2021 00:00,01-02-2021 00:00,30.26,52.4,33.83,3.07,11.8,0.5366666667,14.36333333
01-02-2021 00:00,02-02-2021 00:00,43.24,69.07,36.73,3.05,14.42,0.51,14.78
02-02-2021 00:00,03-02-2021 00:00,39.13,70.79,36.65,2.45,14.23,0.6,14.89333333
03-02-2021 00:00,04-02-2021 00:00,38.19,67.37,35.09,1.16,12.86,0.49,14.83
04-02-2021 00:00,05-02-2021 00:00,32.54,62.59,36.9,0.69,14.15,0.5166666667,14.32666667
05-02-2021 00:00,06-02-2021 00:00,40.98,71.19,44.41,0.69,16.68,0.4233333333,14.73666667
06-02-2021 00:00,07-02-2021 00:00,47.11,75.4,23.64,3.28,8.25,0.4966666667,15.67
07-02-2021 00:00,08-02-2021 00:00,31.24,48.82,28.58,1.06,10.39,0.61,14.80333333
08-02-2021 00:00,09-02-2021 00:00,32.99,63.31,27.6,0.21,15.98,0.5733333333,15.52333333
09-02-2021 00:00,10-02-2021 00:00,41.8,69.07,33.34,3.07,13.91,0.62,14.10333333
10-02-2021 00:00,11-02-2021 00:00,42.66,71.67,40.05,1.63,16.23,0.6566666667,15.16666667
11-02-2021 00:00,12-02-2021 00:00,47.29,79.3,32.95,2.21,14.74,0.6633333333,14.2
12-02-2021 00:00,13-02-2021 00:00,49.49,78.9,36.4,1.71,14.77,0.5833333333,14.36
13-02-2021 00:00,14-02-2021 00:00,55.23,88.64,33.67,1.42,11.71,0.6666666667,14.60333333
14-02-2021 00:00,15-02-2021 00:00,44.69,68.96,35.66,0.87,13.19,0.44,15.24666667
15-02-2021 00:00,16-02-2021 00:00,49.83,76.98,43.01,0.77,16.66,0.7433333333,14.67666667
16-02-2021 00:00,17-02-2021 00:00,50.07,74.98,29.95,0.65,11.1,0.77,14.39333333
17-02-2021 00:00,18-02-2021 00:00,25.88,36.44,20.04,1.81,7.36,0.7266666667,13.83666667
18-02-2021 00:00,19-02-2021 00:00,31.16,49.24,28.45,0.53,10.26,0.64,13.69
19-02-2021 00:00,20-02-2021 00:00,44.16,75.96,31.18,0.71,12.18,0.6066666667,14.80666667
20-02-2021 00:00,21-02-2021 00:00,45.35,79.65,31.05,1.13,11.96,0.5433333333,14.31
21-02-2021 00:00,22-02-2021 00:00,52.55,88.29,27.78,1.35,10.5,0.2133333333,14.68333333
22-02-2021 00:00,23-02-2021 00:00,45.87,81.75,29.63,1,13.37,0.5366666667,15.06333333
23-02-2021 00:00,24-02-2021 00:00,44.87,78.39,31.81,1.07,12.21,0.6666666667,14.82
24-02-2021 00:00,25-02-2021 00:00,49.15,78.08,32.46,1.63,13.75,0.4766666667,14.68333333
25-02-2021 00:00,26-02-2021 00:00,42.79,79.14,36.04,0.74,14,0.5633333333,15.68666667
26-02-2021 00:00,27-02-2021 00:00,44.45,77.54,29.64,0.48,10.66,0.6733333333,14.42
27-02-2021 00:00,28-02-2021 00:00,36.96,70.84,23.53,0.62,8.69,0.6633333333,14.38
28-02-2021 00:00,01-03-2021 00:00,40.95,75.4,23.59,0.55,8.64,0.5633333333,15.11666667
01-03-2021 00:00,02-03-2021 00:00,40.16,75.11,24.94,0.67,8.7,0.5366666667,15.11333333
02-03-2021 00:00,03-03-2021 00:00,43.81,75.35,28.38,2.04,10.06,0.7766666667,14.90666667
03-03-2021 00:00,04-03-2021 00:00,45.03,80.81,32.21,2,12.67,0.5333333333,15.49333333
04-03-2021 00:00,05-03-2021 00:00,46.84,71.86,36.34,0.79,13.62,0.5833333333,14.67
05-03-2021 00:00,06-03-2021 00:00,43.15,82.4,32.68,0.7,11.27,0.6533333333,14.46
06-03-2021 00:00,07-03-2021 00:00,48.66,77.65,29.61,1.55,10.73,0.5533333333,14.92333333
07-03-2021 00:00,08-03-2021 00:00,51.6,84.04,30.93,0.76,10.57,0.51,14.84
