From Date,To Date,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone
01-06-2020 00:00,02-06-2020 00:00,15.6,23.07,10.67,3.38,3.39,0.39,4.45
02-06-2020 00:00,03-06-2020 00:00,13.36,17.43,9.21,3.55,3.12,0.3,4.28
03-06-2020 00:00,04-06-2020 00:00,18.18,23.93,10,2.7,3.18,0.3,4.2
04-06-2020 00:00,05-06-2020 00:00,21.23,29.54,8.9,2.22,3.09,0.5,2.57
05-06-2020 00:00,06-06-2020 00:00,21.96,34.29,9.05,2.19,3.14,0.61,2.86
06-06-2020 00:00,07-06-2020 00:00,16.61,23.95,8.22,2.21,3.04,0.26,3.62
07-06-2020 00:00,08-06-2020 00:00,13.77,21.58,6.4,2.21,3.48,0,7.1
08-06-2020 00:00,09-06-2020 00:00,18.49,32.46,10.66,2.28,4.95,0.3,4.57
09-06-2020 00:00,10-06-2020 00:00,21.23,34.15,8.38,2.65,4.66,0.25,4.62
10-06-2020 00:00,11-06-2020 00:00,20.9,32.47,7.55,2.65,3.98,0.17,4.67
11-06-2020 00:00,12-06-2020 00:00,22.59,41.29,8.06,1.64,3.87,0.5,3.37
12-06-2020 00:00,13-06-2020 00:00,16.23,29.89,12.04,1.33,4.03,0.3,5.67
13-06-2020 00:00,14-06-2020 00:00,14.75,26.46,8.44,1.33,3.67,0.27,3.66
14-06-2020 00:00,15-06-2020 00:00,14.27,22.04,4.9,1.32,2.98,0.01,5
15-06-2020 00:00,16-06-2020 00:00,17.21,32.26,8.43,1.78,3.94,0.57,3.5
16-06-2020 00:00,17-06-2020 00:00,16.81,30.7,8.91,2.03,3.69,0.46,3.94
17-06-2020 00:00,18-06-2020 00:00,11.59,34.42,8.11,2.37,3.6,0.43,3.07
18-06-2020 00:00,19-06-2020 00:00,18.19,46.88,10.11,2.82,3.97,0.6,4.06
19-06-2020 00:00,20-06-2020 00:00,15.82,42.82,5.98,2.81,4.04,0.39,2.51
20-06-2020 00:00,21-06-2020 00:00,14.26,30.88,8.53,2.04,3.89,0.36,3.76
21-06-2020 00:00,22-06-2020 00:00,8.57,16.05,4.32,1.76,3.31,0.01,4.08
22-06-2020 00:00,23-06-2020 00:00,13.24,24.37,7.56,2.26,3.68,0.33,3.78
23-06-2020 00:00,24-06-2020 00:00,19.18,41.75,7.2,2.69,4.07,0.44,3.57
24-06-2020 00:00,25-06-2020 00:00,18.08,37.81,9.38,2.21,4.06,0.38,3.58
25-06-2020 00:00,26-06-2020 00:00,14.37,31.7,9.31,2.22,3.69,0.27,4.2
26-06-2020 00:00,27-06-2020 00:00,10.91,23.5,9.48,2.22,3.32,0.22,4.43
27-06-2020 00:00,28-06-2020 00:00,10.12,20.89,7.53,2.11,3.33,0.25,3.76
28-06-2020 00:00,29-06-2020 00:00,8.18,17.5,4.52,1.91,3.14,0.01,4.63
29-06-2020 00:00,30-06-2020 00:00,13.55,28.92,6.82,1.92,3.61,0.36,3.53
30-06-2020 00:00,01-07-2020 00:00,9.9,21.41,9.7,2.24,3.19,0.32,4.5
01-07-2020 00:00,02-07-2020 00:00,13.28,24.54,6.66,2.51,3.54,0.16,2.11
02-07-2020 00:00,03-07-2020 00:00,12.49,22.77,6.74,2.65,3.89,0.5,1.85
03-07-2020 00:00,04-07-2020 00:00,7.45,22.37,6.76,2.57,4.06,0.42,2.05
04-07-2020 00:00,05-07-2020 00:00,10.27,28.86,6.39,2.07,3.86,0.51,2.21
05-07-2020 00:00,06-07-2020 00:00,9.75,30.68,4.22,2.07,3.46,0.09,2.69
06-07-2020 00:00,07-07-2020 00:00,12.83,37.09,6.81,2.07,3.67,0.58,3
07-07-2020 00:00,08-07-2020 00:00,10.89,24.71,6.66,2.77,3.36,0.44,2.65
08-07-2020 00:00,09-07-2020 00:00,9.31,24.67,5.67,3.41,3.62,0.29,2.56
09-07-2020 00:00,10-07-2020 00:00,13.71,34.43,5.42,3.77,3.66,0.19,2.63
10-07-2020 00:00,11-07-2020 00:00,14.17,18.06,6.4,3.54,3.59,0.29,2.53
11-07-2020 00:00,12-07-2020 00:00,11.41,14.17,7.22,3.53,3.42,0.23,3.41
12-07-2020 00:00,13-07-2020 00:00,23.04,4.03,4.99,3.53,2.94,0.01,5.02
13-07-2020 00:00,14-07-2020 00:00,3.59,14.98,7.47,3.18,3.5,0.29,3.69
14-07-2020 00:00,15-07-2020 00:00,2.75,11.45,7,2.8,3.24,0.07,4.21
15-07-2020 00:00,16-07-2020 00:00,16.57,25.71,5.71,3.36,3.35,0.21,2.84
16-07-2020 00:00,17-07-2020 00:00,9.54,18.35,4.84,3.24,2.97,0.25,2.6
17-07-2020 00:00,18-07-2020 00:00,10.91,20.47,6.35,2.07,3.05,0.44,2.62
18-07-2020 00:00,19-07-2020 00:00,14.23,33.12,5.7,2.57,3.13,0.28,2.18
19-07-2020 00:00,20-07-2020 00:00,10.95,17.54,2.96,3.09,2.92,0,4.64
20-07-2020 00:00,21-07-2020 00:00,15.26,19.07,5.91,2.53,3.15,0.07,3.87
21-07-2020 00:00,22-07-2020 00:00,12.26,42.33,6.38,2.5,3.57,0.09,3.47
22-07-2020 00:00,23-07-2020 00:00,12.75,16.46,7.64,2.75,3.56,0.08,4.66
23-07-2020 00:00,24-07-2020 00:00,11.52,14.89,6.79,2.66,3.23,0.05,5.02
24-07-2020 00:00,25-07-2020 00:00,5.32,7.68,7.21,3.17,2.78,0.03,5.1
25-07-2020 00:00,26-07-2020 00:00,13.02,41.26,7.52,2.83,3.18,0.08,3.86
26-07-2020 00:00,27-07-2020 00:00,12.64,24.94,3.67,2.49,2.9,0,5.02
27-07-2020 00:00,28-07-2020 00:00,11.82,27.04,6.56,3.03,3.63,0.13,4.53
28-07-2020 00:00,29-07-2020 00:00,6.44,11.17,6.44,2.81,3.33,0.02,4.7
29-07-2020 00:00,30-07-2020 00:00,6.55,9.72,5.55,2.17,2.91,0.06,2.57
30-07-2020 00:00,31-07-2020 00:00,3.57,7.85,5.84,2.06,3.19,0.11,2.14
31-07-2020 00:00,01-08-2020 00:00,58.5,,4.1,2.06,2.55,0.12,2.42
01-08-2020 00:00,02-08-2020 00:00,10.6,32.73,5.04,2.93,2.55,0.14,2.95
02-08-2020 00:00,03-08-2020 00:00,0.69,16.42,3.38,3.52,2.62,0.13,2.53
03-08-2020 00:00,04-08-2020 00:00,5.86,39.74,4.44,3.14,2.9,0.13,2.01
04-08-2020 00:00,05-08-2020 00:00,13.45,45.42,4.52,4.06,3.01,0.12,2.45
05-08-2020 00:00,06-08-2020 00:00,8.33,14.15,5.21,3.97,2.94,0.29,2.23
06-08-2020 00:00,07-08-2020 00:00,8.87,17.94,4.32,2.22,2.98,0.12,2.17
07-08-2020 00:00,08-08-2020 00:00,2.2,7.15,5.55,2.64,2.71,0.04,4.11
08-08-2020 00:00,09-08-2020 00:00,5.32,22.85,5.87,2.56,2.74,0.09,4.09
09-08-2020 00:00,10-08-2020 00:00,3.62,8.33,3.71,2.79,2.79,0,5.46
10-08-2020 00:00,11-08-2020 00:00,5.31,16.49,7.89,2.39,3.34,0.26,4.42
11-08-2020 00:00,12-08-2020 00:00,4.74,18.62,6.77,2.28,3.17,0.15,3.7
12-08-2020 00:00,13-08-2020 00:00,8.18,27.23,6.81,2.79,2.84,0.1,3.7
13-08-2020 00:00,14-08-2020 00:00,6.36,22.65,6.03,3.19,2.7,0.04,3.44
14-08-2020 00:00,15-08-2020 00:00,3.76,15.14,6.41,3.52,2.85,0.14,3.4
15-08-2020 00:00,16-08-2020 00:00,4.58,16.32,5.72,3.53,3.03,0.02,3.84
16-08-2020 00:00,17-08-2020 00:00,7.53,26.9,5.62,2.2,3.24,0,5.02
17-08-2020 00:00,18-08-2020 00:00,8.44,31.35,7.18,3.15,3.78,0.36,3.26
18-08-2020 00:00,19-08-2020 00:00,8.98,28.24,6.05,2.39,3.43,0.19,3.02
19-08-2020 00:00,20-08-2020 00:00,5.35,52.6,6.32,2.39,3.18,0.12,3.48
20-08-2020 00:00,21-08-2020 00:00,5.33,28.79,6.44,2.58,3.26,0.19,2.72
21-08-2020 00:00,22-08-2020 00:00,6.73,42.01,6.03,3.03,3.18,0.4,2.7
22-08-2020 00:00,23-08-2020 00:00,5.7,24.35,5.42,3.37,2.97,0.18,2.94
23-08-2020 00:00,24-08-2020 00:00,3.51,18.9,4.14,2.94,2.59,0.01,4.01
24-08-2020 00:00,25-08-2020 00:00,7.65,24.87,4.98,2.75,3,0.23,2.73
25-08-2020 00:00,26-08-2020 00:00,7.86,26.99,5.89,2.83,3.23,0.15,3.62
26-08-2020 00:00,27-08-2020 00:00,6.13,25.55,7.84,2.94,3,0.11,4.26
27-08-2020 00:00,28-08-2020 00:00,5.15,17.21,7.95,3.17,3.32,0.17,3.91
28-08-2020 00:00,29-08-2020 00:00,4.18,12.95,6.11,3.37,3.53,0.27,2.96
29-08-2020 00:00,30-08-2020 00:00,4.4,17.36,5.56,3.07,3.74,0.47,3.16
30-08-2020 00:00,31-08-2020 00:00,6.89,31.71,5.62,2.06,3.2,0.09,4
31-08-2020 00:00,01-09-2020 00:00,3.1,4.3,4.14,2.06,2.9,0,4.04
01-09-2020 00:00,02-09-2020 00:00,1.6,13.1,6.95,2.06,2.94,0.03,4.42
02-09-2020 00:00,03-09-2020 00:00,9.41,19.73,7.79,2.95,3.1,0.25,2.55
03-09-2020 00:00,04-09-2020 00:00,3.32,11.1,9.8,2.87,3.19,0.16,3.86
04-09-2020 00:00,05-09-2020 00:00,4.46,17.8,8.81,2.06,3.08,0.19,3.62
05-09-2020 00:00,06-09-2020 00:00,5.72,16.86,8.11,2.06,3.03,0.25,3.3
06-09-2020 00:00,07-09-2020 00:00,4.76,67.03,5.78,2.07,2.52,0,4.12
07-09-2020 00:00,08-09-2020 00:00,4.63,68.38,6.96,2.52,2.75,0.26,2.78
08-09-2020 00:00,09-09-2020 00:00,6.98,22.54,7.92,2.58,2.97,0.28,2.53
09-09-2020 00:00,10-09-2020 00:00,2.21,21.05,7.44,2.06,2.67,0.25,2.57
10-09-2020 00:00,11-09-2020 00:00,40.65,33.74,8.26,2.25,2.79,0.32,2.86
11-09-2020 00:00,12-09-2020 00:00,4.42,8.13,6.89,2.5,2.83,0.27,2.25
12-09-2020 00:00,13-09-2020 00:00,4.75,14.44,6.6,2.5,2.69,0.38,2.13
13-09-2020 00:00,14-09-2020 00:00,4.58,14.63,4.07,2.5,2.54,0.17,2
14-09-2020 00:00,15-09-2020 00:00,6.24,20.48,5.55,2.81,3.17,0.64,1.92
15-09-2020 00:00,16-09-2020 00:00,5.06,22.91,7.77,2.14,3.13,0.6,1.67
16-09-2020 00:00,17-09-2020 00:00,4.81,22.15,6.63,2.47,2.88,0.38,2.51
17-09-2020 00:00,18-09-2020 00:00,3.76,13.91,4.07,2.64,2.97,0.29,1.94
18-09-2020 00:00,19-09-2020 00:00,4.37,9.44,6.26,2.7,2.8,0.29,2.49
19-09-2020 00:00,20-09-2020 00:00,7.09,13.39,4.8,3.03,2.61,0.73,2.63
20-09-2020 00:00,21-09-2020 00:00,5.01,10.98,5.6,2.65,2.36,0.02,3.23
21-09-2020 00:00,22-09-2020 00:00,8.5,19.33,3.29,2.88,2.85,0.38,2.25
22-09-2020 00:00,23-09-2020 00:00,8.73,19.9,5.51,3.31,3.21,0.42,2.39
23-09-2020 00:00,24-09-2020 00:00,10.34,21.89,4.93,3.86,3.27,0.55,2.48
24-09-2020 00:00,25-09-2020 00:00,7.14,16.61,5.82,3.48,3.32,0.29,2.22
25-09-2020 00:00,26-09-2020 00:00,7.46,34.39,4.7,3.08,3.15,0.16,2.38
26-09-2020 00:00,27-09-2020 00:00,9.3,21.53,4.71,2.2,3.28,0.25,2.33
27-09-2020 00:00,28-09-2020 00:00,5.36,15.99,3.85,2.2,3.1,0,2.69
28-09-2020 00:00,29-09-2020 00:00,9.38,21.21,6.94,2.21,3.36,0.35,2.74
29-09-2020 00:00,30-09-2020 00:00,7.72,22.04,6.03,2.2,3.17,0.43,2.39
30-09-2020 00:00,01-10-2020 00:00,7.3,27,6.26,2.41,3.18,0.49,2.58
01-10-2020 00:00,02-10-2020 00:00,6.28,15.21,6.12,2.5,3.49,0.5,2.51
02-10-2020 00:00,03-10-2020 00:00,7.08,15.15,5.66,2.49,3.44,0.43,2.58
03-10-2020 00:00,04-10-2020 00:00,5.3,19.17,6.57,2.49,3.2,0.36,3.2
04-10-2020 00:00,05-10-2020 00:00,6.86,16.51,4.81,2.49,2.83,0.32,3.22
05-10-2020 00:00,06-10-2020 00:00,5.91,21.61,6.57,2.5,3.11,0.38,3.03
06-10-2020 00:00,07-10-2020 00:00,5.42,26.8,7.33,2.5,3.19,0.44,3.09
07-10-2020 00:00,08-10-2020 00:00,5.77,26.94,7.83,2.81,3.36,0.54,2.93
08-10-2020 00:00,09-10-2020 00:00,6.62,17.57,6.73,3.13,2.95,0.49,2.92
09-10-2020 00:00,10-10-2020 00:00,5.86,20.35,13.11,2.77,2.98,0.44,4.19
10-10-2020 00:00,11-10-2020 00:00,10.66,28.44,12.61,2.5,2.96,0.45,3.88
11-10-2020 00:00,12-10-2020 00:00,8.64,32.2,8.9,2.5,2.65,0.13,4.51
12-10-2020 00:00,13-10-2020 00:00,13.64,26.17,16.81,2.51,2.85,0.68,4.73
13-10-2020 00:00,14-10-2020 00:00,13.24,40.45,14.68,2.76,2.98,0.44,5.01
14-10-2020 00:00,15-10-2020 00:00,9.48,26.52,9.28,3.09,3.16,0.51,2.62
15-10-2020 00:00,16-10-2020 00:00,9.82,30.18,8.07,2.51,2.91,0.47,2.69
16-10-2020 00:00,17-10-2020 00:00,7.54,15.73,4.56,2.5,2.46,0.05,2.15
17-10-2020 00:00,18-10-2020 00:00,13.42,49.01,15.18,3.24,3.13,0.68,4.07
18-10-2020 00:00,19-10-2020 00:00,8.78,28.88,7.57,2.18,2.88,0.69,3.21
19-10-2020 00:00,20-10-2020 00:00,13.66,48.67,8.98,2.39,3.18,0.86,2.77
20-10-2020 00:00,21-10-2020 00:00,8.62,29.63,9.41,2.65,2.76,0.39,2.89
21-10-2020 00:00,22-10-2020 00:00,12.75,41.45,8.39,2.76,2.89,0.26,2.49
22-10-2020 00:00,23-10-2020 00:00,11.92,62.48,13.15,3.09,3.18,0.58,2.89
23-10-2020 00:00,24-10-2020 00:00,12.66,52.19,9.22,2.58,3.23,0.89,2.45
24-10-2020 00:00,25-10-2020 00:00,12.66,54.84,8.76,2.82,3.46,0.74,3.03
25-10-2020 00:00,26-10-2020 00:00,10.35,42.35,7.77,1.77,3.02,0.15,3.74
26-10-2020 00:00,27-10-2020 00:00,11.25,39.81,8.97,2.43,3.34,0.46,2.59
27-10-2020 00:00,28-10-2020 00:00,9.03,35.07,12.21,2.96,3.32,0.33,3.69
28-10-2020 00:00,29-10-2020 00:00,15.4,56.24,15.34,2.51,3.53,0.7,3.75
29-10-2020 00:00,30-10-2020 00:00,22.29,68.48,15.74,2.35,3.3,0.63,4.5
30-10-2020 00:00,31-10-2020 00:00,26.54,81.11,21.25,2.84,3.61,0.79,6.13
31-10-2020 00:00,01-11-2020 00:00,28.16,83.37,21.06,3.24,3.66,1.07,5.59
01-11-2020 00:00,02-11-2020 00:00,27.24,75.26,13.23,2.58,3.37,0.59,5.67
02-11-2020 00:00,03-11-2020 00:00,28.69,80.51,17.93,2.68,3.65,1.17,3.98
03-11-2020 00:00,04-11-2020 00:00,31.59,86.67,19.6,2.94,3.76,1.01,4.03
04-11-2020 00:00,05-11-2020 00:00,34.4,94.88,20.29,2.86,4.27,1.16,5
05-11-2020 00:00,06-11-2020 00:00,24.31,69.76,17.15,2.47,3.74,0.64,4.3
06-11-2020 00:00,07-11-2020 00:00,11.59,40.41,17.7,2.54,3.9,0.59,3.7
07-11-2020 00:00,08-11-2020 00:00,15.09,49.59,16.14,2.65,4.24,0.84,3.5
08-11-2020 00:00,09-11-2020 00:00,15.7,47.09,11.3,2.65,3.69,0.32,4.06
09-11-2020 00:00,10-11-2020 00:00,18.07,56.74,16.5,2.65,3.92,0.93,3.25
10-11-2020 00:00,11-11-2020 00:00,30.39,88.5,26.74,2.93,4.53,1.1,5.66
11-11-2020 00:00,12-11-2020 00:00,39.01,95.89,30.27,2.82,4.97,1.12,4.83
12-11-2020 00:00,13-11-2020 00:00,44.63,90.78,27.98,2.5,4.77,0.81,8.98
13-11-2020 00:00,14-11-2020 00:00,31.78,79.96,20.51,3.05,4.59,0.83,4.22
14-11-2020 00:00,15-11-2020 00:00,13.99,35.42,13.49,2.97,4.21,0.72,2.89
15-11-2020 00:00,16-11-2020 00:00,20.97,67.23,13.15,2.53,3.59,0.34,4.69
16-11-2020 00:00,17-11-2020 00:00,22.88,56.35,14,2.66,4.07,0.83,3
17-11-2020 00:00,18-11-2020 00:00,11.81,49.35,12.79,3.14,3.88,0.61,2.91
18-11-2020 00:00,19-11-2020 00:00,16.52,44.43,13.28,3.1,3.97,0.87,2.68
19-11-2020 00:00,20-11-2020 00:00,20.94,56.29,16.6,2.09,4.33,0.97,3.04
20-11-2020 00:00,21-11-2020 00:00,22.29,63.36,14.48,2.1,4.39,0.66,3.42
21-11-2020 00:00,22-11-2020 00:00,20.77,46.41,15.6,2.99,4.43,0.65,3.57
22-11-2020 00:00,23-11-2020 00:00,28.47,58.09,16.01,3.25,4.35,0.49,6.85
23-11-2020 00:00,24-11-2020 00:00,33.61,71.53,24.1,2.83,4.99,1.07,5.95
24-11-2020 00:00,25-11-2020 00:00,36.73,75.27,25.17,2.51,4.84,1,6.29
25-11-2020 00:00,26-11-2020 00:00,41.18,83.68,26.15,2.66,5.26,1.23,7.05
26-11-2020 00:00,27-11-2020 00:00,35.98,68.61,12.55,2.81,4.26,0.15,10.37
27-11-2020 00:00,28-11-2020 00:00,32.41,66.22,18.2,2.99,4.63,0.96,4.86
28-11-2020 00:00,29-11-2020 00:00,20.23,48.68,23.33,2.53,4.51,0.75,5.67
29-11-2020 00:00,30-11-2020 00:00,28.11,56.88,16.96,2.95,4.3,0.42,7.64
30-11-2020 00:00,01-12-2020 00:00,18.91,44.72,20.62,2.95,4.17,0.78,4.48
01-12-2020 00:00,02-12-2020 00:00,23.76,53.15,19.56,2.86,4.5,0.97,4.29
02-12-2020 00:00,03-12-2020 00:00,41.23,74.52,25.44,3.59,4.87,1.23,5.81
03-12-2020 00:00,04-12-2020 00:00,67.23,99.21,21.04,3.44,4.75,1.6,3.91
04-12-2020 00:00,05-12-2020 00:00,51.66,72.32,17.25,2.96,4.76,1.42,3.57
05-12-2020 00:00,06-12-2020 00:00,43.12,63.22,17.16,2.37,4.82,1.66,3.49
06-12-2020 00:00,07-12-2020 00:00,,40.49,15.6,1.78,3.83,0.61,4.72
07-12-2020 00:00,08-12-2020 00:00,16.78,38.23,15.75,2.58,4.03,0.91,3.51
08-12-2020 00:00,09-12-2020 00:00,16.11,39.39,16.02,3.54,4.61,0.81,3.43
09-12-2020 00:00,10-12-2020 00:00,18.32,45.7,18.42,3.54,5.34,0.93,4.07
10-12-2020 00:00,11-12-2020 00:00,23.32,52.44,19.03,3.08,5.32,0.97,4.15
11-12-2020 00:00,12-12-2020 00:00,22.85,52.84,20.4,3.27,5.59,1.13,4.94
12-12-2020 00:00,13-12-2020 00:00,22.05,48.63,21.92,3.57,5.28,0.87,5.15
13-12-2020 00:00,14-12-2020 00:00,26.67,55.46,15.12,3.56,4.52,0.44,6.19
14-12-2020 00:00,15-12-2020 00:00,36.72,74.98,18.23,3.56,4.69,0.7,6.88
15-12-2020 00:00,16-12-2020 00:00,39.27,81.96,23.65,3.91,5.29,1.33,5.32
16-12-2020 00:00,17-12-2020 00:00,38.2,79.58,22.04,3.75,5.03,0.96,5.46
17-12-2020 00:00,18-12-2020 00:00,38.5,80.32,20.01,3.46,5.23,1.58,4.23
18-12-2020 00:00,19-12-2020 00:00,35.76,74.32,19.87,3.4,5.22,1.39,4.37
19-12-2020 00:00,20-12-2020 00:00,35.65,76.32,22.85,3.49,5.3,1.3,5.79
20-12-2020 00:00,21-12-2020 00:00,37.75,77.2,20.6,3.56,4.72,0.55,8.06
21-12-2020 00:00,22-12-2020 00:00,47.06,100.42,29.47,3.56,5.32,1.28,7
22-12-2020 00:00,23-12-2020 00:00,48.34,104.27,29.97,3.75,5.15,1.35,7.97
23-12-2020 00:00,24-12-2020 00:00,47.44,101.03,28.88,3.89,5.46,1.41,8.83
24-12-2020 00:00,25-12-2020 00:00,41.85,80.54,25.83,3.32,5.68,1.21,7.4
25-12-2020 00:00,26-12-2020 00:00,42.18,63.45,22.81,2.97,5.3,1,9.59
26-12-2020 00:00,27-12-2020 00:00,45.58,69.82,27.66,3.3,5.51,1.28,6.4
27-12-2020 00:00,28-12-2020 00:00,44.34,64.03,20.88,3.56,5.09,0.86,7.55
28-12-2020 00:00,29-12-2020 00:00,50.82,75.35,28.67,2.87,5.59,1.81,7.27
29-12-2020 00:00,30-12-2020 00:00,52.04,74.82,28.57,2.92,5.98,1.58,9.87
30-12-2020 00:00,31-12-2020 00:00,51.59,75.97,27.87,3.21,6.2,1.18,10.71
31-12-2020 00:00,01-01-2021 00:00,32.83,48.86,19.05,2.67,5.15,1.01,5.12
01-01-2021 00:00,02-01-2021 00:00,35.1,59.64,19.44,3.21,5.49,1.47,4.77
02-01-2021 00:00,03-01-2021 00:00,46.4,83.98,30.69,3.57,5.79,1.52,6.15
03-01-2021 00:00,04-01-2021 00:00,41.25,67.74,19.96,3.57,5.44,1.01,7.92
04-01-2021 00:00,05-01-2021 00:00,27.58,49.86,18.46,2.79,5.38,1.35,7.04
05-01-2021 00:00,06-01-2021 00:00,24.64,45.43,19.27,2.44,5.86,1.17,4.85
06-01-2021 00:00,07-01-2021 00:00,21.6,39.04,18.32,2.7,5.68,0.95,5.52
07-01-2021 00:00,08-01-2021 00:00,16.03,30.11,17.55,2.3,5.38,0.93,5.22
08-01-2021 00:00,09-01-2021 00:00,16.77,29.5,12.59,2.58,5.08,0.88,4.76
09-01-2021 00:00,10-01-2021 00:00,16.8,30.24,14.55,2.98,4.83,0.98,5.1
10-01-2021 00:00,11-01-2021 00:00,15.73,31.23,12.81,2.98,4.58,0.59,6.3
11-01-2021 00:00,12-01-2021 00:00,26.34,48.22,15.95,3.37,4.78,1.42,6.73
12-01-2021 00:00,13-01-2021 00:00,34.26,60.39,16.25,3.18,5.12,1.74,7.33
13-01-2021 00:00,14-01-2021 00:00,36.93,63.73,18.26,2.53,5.37,1.69,9.64
14-01-2021 00:00,15-01-2021 00:00,26.51,47.54,17.16,3.11,5.51,1.28,7.71
15-01-2021 00:00,16-01-2021 00:00,24.83,45.97,15.91,2.96,5.58,1.24,7.81
16-01-2021 00:00,17-01-2021 00:00,36.37,144.26,13.4,3.13,11.35,1.74,7.76
17-01-2021 00:00,18-01-2021 00:00,36.39,204.77,8.65,4.95,21.06,1.7,6.65
18-01-2021 00:00,19-01-2021 00:00,,,,,,,
19-01-2021 00:00,20-01-2021 00:00,32.44,76.34,31.06,3.83,7.11,1.61,4.55
20-01-2021 00:00,21-01-2021 00:00,38.9,84.31,21.36,4.09,7.73,1.08,5.1
21-01-2021 00:00,22-01-2021 00:00,38.37,83.03,23.48,4.09,6.96,0.8,7.28
22-01-2021 00:00,23-01-2021 00:00,38.11,89.84,23.08,4.47,6.42,0.75,9.08
23-01-2021 00:00,24-01-2021 00:00,41.46,94.26,23.57,4.46,6.42,0.89,9.19
24-01-2021 00:00,25-01-2021 00:00,39.59,708.92,23.58,4.43,5.56,0.51,10.07
25-01-2021 00:00,26-01-2021 00:00,49.62,363.38,25.76,4.05,5.68,0.85,8.93
26-01-2021 00:00,27-01-2021 00:00,32.72,72.2,26.51,3.15,5.44,0.78,10.57
27-01-2021 00:00,28-01-2021 00:00,33.32,66.1,29.13,3.03,5.97,0.86,11.05
28-01-2021 00:00,29-01-2021 00:00,33.55,72.4,28.46,3.35,5.79,0.93,11.94
29-01-2021 00:00,30-01-2021 00:00,34.76,79.09,29.22,4.05,5.54,0.94,12.33
30-01-2021 00:00,31-01-2021 00:00,34.34,77.13,29.79,3.26,6.08,0.97,11.93
31-01-2021 00:00,01-02-2021 00:00,33.56,78,21.46,3.42,5.28,0.49,11.21
01-02-2021 00:00,02-02-2021 00:00,33.68,71.6,25.08,3.78,5.42,0.77,9.08
02-02-2021 00:00,03-02-2021 00:00,33.8,83.08,28.98,3.77,5.82,0.89,11.65
03-02-2021 00:00,04-02-2021 00:00,31.1,72.36,28.72,4.22,5.64,0.79,12.55
04-02-2021 00:00,05-02-2021 00:00,29.84,77.39,28.07,4.17,5.54,0.88,14.16
05-02-2021 00:00,06-02-2021 00:00,31.69,84.54,27.05,3.31,5.45,0.9,13.08
06-02-2021 00:00,07-02-2021 00:00,32.34,78.11,33.27,3.48,5.33,1.09,12.01
07-02-2021 00:00,08-02-2021 00:00,35.62,77.76,26.09,3.48,5.21,0.68,2.26
08-02-2021 00:00,09-02-2021 00:00,35.89,70,19.58,3.42,5.85,1.34,1.98
09-02-2021 00:00,10-02-2021 00:00,31.39,91.28,43.04,4.26,5.62,1,8.59
10-02-2021 00:00,11-02-2021 00:00,34.36,86.74,36.43,5.06,5.95,1.02,10.72
11-02-2021 00:00,12-02-2021 00:00,33.3,85.29,31.32,4.83,6.03,1.01,10.82
12-02-2021 00:00,13-02-2021 00:00,40.92,88.62,31.38,4.05,5.54,0.81,11.06
13-02-2021 00:00,14-02-2021 00:00,33.28,88.46,36.68,3.64,5.99,0.92,11.59
14-02-2021 00:00,15-02-2021 00:00,32.77,85.17,27.84,3.64,5.33,0.6,14.74
15-02-2021 00:00,16-02-2021 00:00,34.22,90.82,29.81,3.23,5.69,0.85,14.09
16-02-2021 00:00,17-02-2021 00:00,32.2,84.56,28.55,3.28,5.11,0.68,13.34
17-02-2021 00:00,18-02-2021 00:00,27.4,87.15,23.86,3.28,5.08,0.58,11.61
18-02-2021 00:00,19-02-2021 00:00,23.87,86.15,21.15,3.74,4.91,0.51,11.43
19-02-2021 00:00,20-02-2021 00:00,31.88,87.5,23.54,3.44,5.33,0.67,12.06
20-02-2021 00:00,21-02-2021 00:00,30.46,86.1,32.17,3.1,5.52,0.82,13.67
21-02-2021 00:00,22-02-2021 00:00,25.42,82.54,24.16,3.36,5.1,0.32,4.61
22-02-2021 00:00,23-02-2021 00:00,14.71,83.78,24.01,3.14,4.98,0.45,11.33
23-02-2021 00:00,24-02-2021 00:00,16.05,83.57,23.53,3.1,4.96,0.53,15.19
24-02-2021 00:00,25-02-2021 00:00,21.21,83.03,25.82,3.45,5.23,0.63,13.78
25-02-2021 00:00,26-02-2021 00:00,20.25,86.2,21.53,3.14,5,0.6,12.73
26-02-2021 00:00,27-02-2021 00:00,29.25,79.56,22.66,2.18,5.05,0.67,12.48
27-02-2021 00:00,28-02-2021 00:00,31.93,81.13,27.25,2.19,4.62,0.67,10.71
28-02-2021 00:00,01-03-2021 00:00,28.23,83.8,18.96,2.57,4.28,0.4,11.04
01-03-2021 00:00,02-03-2021 00:00,27.91,79.82,20.8,3.98,4.87,0.84,11.1
02-03-2021 00:00,03-03-2021 00:00,24.03,80.03,13.43,3.96,4,0.28,12.73
03-03-2021 00:00,04-03-2021 00:00,29.56,81.14,21,3.64,4.64,0.89,10.96
04-03-2021 00:00,05-03-2021 00:00,30.75,78.97,27.02,3.46,4.92,0.93,10.42
05-03-2021 00:00,06-03-2021 00:00,35.11,79.46,29.47,2.9,5.63,1,10.77
06-03-2021 00:00,07-03-2021 00:00,31.22,80.89,26.32,2.91,5.81,0.96,12.07
07-03-2021 00:00,08-03-2021 00:00,27.04,77.12,20.37,2.9,5.09,0.33,14.41
